860,856,4
834,222,612
902,895,7
347,191,156
201,197,4
201,194,7
625,205,420
915,912,3
219,209,10
243,239,4
996,218,778
1032,962,70
1504,995,509
248,217,31
962,949,13
229,174,55
1106,924,182
226,220,6
312,156,156
1136,178,958
192,167,25
935,189,746
983,195,788
453,174,279
776,767,9
606,184,422
240,215,25
165,162,3
188,166,22
707,166,541
224,215,9
858,856,2
838,821,17
384,203,181
243,225,18
253,246,7
271,245,26
320,147,173
1262,898,364
240,237,3
1294,1051,243
236,228,8
526,181,345
258,191,67
973,967,6
991,959,32
978,969,9
1254,823,431
1285,958,327
571,250,321
1097,1072,25
558,148,410
1181,1007,174
249,244,5
1054,1032,22
1107,800,307
759,233,526
227,220,7
237,219,18
235,229,6
1444,1012,432
211,207,4
1019,1017,2
1413,1097,316
952,947,5
1388,990,398
1066,889,177
1271,978,293
1595,881,714
1039,1003,36
1424,979,445
1035,1027,8
153,149,4
863,854,9
1068,224,844
952,948,4
906,904,2
305,201,104
210,201,9
1081,803,278
903,898,5
283,201,82
964,808,156
876,867,9
889,879,10
169,166,3
897,843,54
709,693,16
1153,132,1021
573,247,326
851,846,5
564,159,405
191,179,12
202,199,3
1695,917,778
1514,815,699
419,176,243
542,206,336
178,154,24
1058,993,65
660,203,457
940,934,6
160,150,10
903,899,4
162,159,3
940,930,10
964,932,32
874,852,22
1021,943,78
219,210,9
823,684,139
177,152,25
899,892,7
1025,954,71
181,179,2
1190,952,238
874,857,17
1196,820,376
805,788,17
196,192,4
506,164,342
916,762,154
198,182,16
823,817,6
898,883,15
292,188,104
242,240,2
239,213,26
1409,864,545
213,200,13
205,181,24
798,786,12
1044,979,65
184,171,13
1498,970,528
272,153,119
828,808,20
812,794,18
167,164,3
152,137,15
711,689,22
123,110,13
199,193,6
793,719,74
171,155,16
859,841,18
763,750,13
1614,846,768
764,754,10
683,679,4
152,149,3
156,148,8
1062,167,895
1021,132,889
201,175,26
1412,128,1284
951,114,837
604,590,14
1420,150,1270
682,664,18
1056,163,893
1444,698,746
674,666,8
195,186,9
184,177,7
187,169,18
200,192,8
688,684,4
296,212,84
232,209,23
216,171,45
191,188,3
1521,796,725
909,901,8
162,152,10
487,202,285
676,174,502
997,201,796
887,882,5
754,195,559
166,156,10
321,219,102
141,131,10
1065,907,158
157,154,3
226,201,25
961,959,2
1040,853,187
1031,1022,9
900,891,9
253,240,13
183,175,8
845,827,18
818,815,3
341,232,109
1105,930,175
987,824,163
252,169,83
180,175,5
182,174,8
189,157,32
881,875,6
1143,927,216
220,179,41
866,852,14
917,914,3
903,895,8
258,202,56
1248,935,313
982,979,3
186,178,8
230,222,8
1357,934,423
914,908,6
223,207,16
1115,981,134
220,213,7
190,176,14
895,883,12
199,197,2
866,857,9
998,866,132
210,201,9
945,939,6
891,875,16
907,864,43
873,866,7
332,183,149
636,181,455
247,192,55
213,206,7
1070,920,150
840,824,16
320,208,112
1145,937,208
852,835,17
1479,873,606
387,194,193
243,241,2
991,897,94
694,197,497
218,182,36
1200,1041,159
976,970,6
874,872,2
1004,988,16
194,176,18
431,200,231
946,910,36
232,218,14
196,189,7
225,221,4
395,210,185
205,188,17
1054,982,72
382,249,133
193,188,5
779,771,8
237,228,9
860,849,11
898,891,7
869,865,4
344,213,131
950,866,84
818,775,43
865,772,93
920,918,2
934,926,8
114,103,11
1024,1018,6
970,968,2
818,816,2
1186,591,595
767,754,13
1421,958,463
646,217,429
719,198,521
200,189,11
890,882,8
934,911,23
953,945,8
966,948,18
243,231,12
234,226,8
216,205,11
1384,952,432
911,900,11
212,190,22
189,176,13
925,848,77
177,154,23
954,858,96
137,130,7
1177,874,303
811,798,13
778,173,605
231,227,4
282,208,74
169,165,4
892,872,20
196,180,16
202,184,18
1111,672,439
251,237,14
460,212,248
946,934,12
178,175,3
1159,882,277
1081,1060,21
1007,937,70
928,923,5
241,235,6
935,927,8
217,210,7
890,883,7
967,964,3
316,209,107
490,183,307
341,224,117
549,200,349
1109,877,232
1002,987,15
1011,863,148
1141,979,162
1120,941,179
1077,1009,68
987,972,15
992,979,13
1617,1089,528
201,177,24
1042,1019,23
229,129,100
359,194,165
334,193,141
1490,1034,456
958,833,125
722,716,6
973,964,9
1060,950,110
639,220,419
1209,1021,188
237,234,3
1017,975,42
221,218,3
837,823,14
359,179,180
231,223,8
395,181,214
1136,875,261
237,231,6
925,915,10
133,126,7
781,616,165
578,211,367
802,792,10
295,180,115
388,175,213
865,831,34
655,172,483
813,796,17
829,826,3
860,757,103
581,130,451
579,518,61
792,773,19
197,134,63
169,158,11
134,116,18
142,129,13
135,127,8
1085,710,375
95,89,6
1141,673,468
1029,465,564
578,483,95
526,502,24
108,105,3
334,332,2
163,127,36
92,88,4
601,422,179
48,45,3
455,365,90
61,59,2
394,391,3
110,103,7
396,391,5
46,39,7
184,66,118
344,81,263
59,56,3
43,40,3
48,46,2
490,216,274
53,43,10
141,73,68
301,296,5
127,119,8
337,81,256
370,293,77
95,91,4
372,363,9
344,339,5
83,80,3
356,354,2
107,105,2
589,330,259
450,340,110
51,48,3
198,194,4
197,192,5
57,53,4
200,197,3
220,215,5
103,97,6
365,333,32
304,297,7
144,100,44
309,293,16
353,351,2
341,334,7
285,277,8
268,266,2
33,30,3
33,30,3
49,28,21
149,146,3
33,30,3
159,156,3
297,168,129
302,189,113
195,192,3
36,33,3
167,164,3
98,60,38
313,164,149
33,29,4
244,154,90
305,144,161
34,31,3
56,35,21
60,52,8
174,171,3
197,194,3
201,198,3
64,59,5
199,196,3
204,157,47
164,161,3
55,52,3
161,158,3
180,177,3
