1240,1227,13
1147,1139,8
1055,1034,21
1705,1129,576
1209,1147,62
1147,1115,32
330,212,118
315,187,128
557,278,279
1700,986,714
439,185,254
435,166,269
227,217,10
1761,1066,695
742,235,507
716,243,473
920,236,684
403,227,176
240,218,22
1088,1085,3
1576,1094,482
1062,1044,18
1793,1083,710
197,182,15
1145,1084,61
278,217,61
1569,1034,535
214,210,4
1517,1055,462
1017,1001,16
1081,1076,5
1061,1055,6
1043,1031,12
284,234,50
1715,961,754
241,238,3
1079,1070,9
211,201,10
1179,1168,11
267,251,16
1623,1198,425
1068,1060,8
1929,1034,895
1099,1086,13
998,974,24
279,264,15
365,249,116
288,235,53
1030,1022,8
362,229,133
1693,1007,686
272,270,2
1136,1076,60
215,206,9
1054,1052,2
249,207,42
982,973,9
212,193,19
1644,1137,507
1054,1047,7
1756,1001,755
997,984,13
1798,1010,788
906,898,8
932,905,27
987,979,8
199,190,9
898,893,5
965,962,3
848,202,646
290,251,39
229,215,14
234,218,16
1712,933,779
443,192,251
281,233,48
1050,1039,11
656,192,464
1067,1040,27
1114,1094,20
1672,1125,547
222,208,14
1773,1064,709
367,213,154
239,235,4
1792,989,803
243,229,14
1528,974,554
1044,1037,7
1047,1038,9
1176,1148,28
437,205,232
1070,1065,5
213,176,37
227,206,21
1041,1030,11
1065,1059,6
257,251,6
930,247,683
241,231,10
1315,979,336
1110,1097,13
228,206,22
1009,1005,4
1086,1066,20
195,157,38
245,237,8
607,235,372
1569,244,1325
271,202,69
209,196,13
1479,1071,408
255,237,18
1331,1097,234
1112,1099,13
1568,1128,440
1096,1083,13
1270,1100,170
373,196,177
1074,1067,7
206,181,25
1517,1045,472
1208,1022,186
945,227,718
245,213,32
227,220,7
255,218,37
1422,1070,352
228,220,8
403,257,146
1754,1073,681
1525,946,579
267,215,52
1262,1078,184
596,244,352
1115,995,120
245,219,26
1039,954,85
1240,1231,9
816,259,557
271,256,15
257,220,37
705,202,503
1067,1062,5
227,216,11
421,260,161
905,901,4
1118,1110,8
1090,246,844
263,256,7
1022,1013,9
1641,1122,519
1105,1068,37
1242,1102,140
478,221,257
1344,980,364
1431,1070,361
1105,1086,19
577,235,342
317,254,63
1187,1037,150
1043,1037,6
1326,1144,182
706,235,471
297,245,52
231,214,17
1279,988,291
1059,1054,5
1444,1008,436
336,240,96
592,218,374
387,277,110
269,259,10
229,221,8
325,189,136
405,219,186
337,312,25
395,271,124
1071,1064,7
1141,1100,41
1100,1049,51
1194,1090,104
1007,1002,5
1051,1029,22
304,215,89
1115,1092,23
1029,1020,9
274,213,61
196,177,19
1019,1010,9
429,192,237
1177,1140,37
1350,1022,328
1049,902,147
522,225,297
196,184,12
833,819,14
225,209,16
1005,994,11
469,255,214
325,243,82
231,221,10
1202,1058,144
240,203,37
890,880,10
1439,1090,349
465,206,259
271,236,35
726,191,535
639,200,439
246,232,14
225,206,19
263,243,20
1002,997,5
987,976,11
395,225,170
1273,951,322
940,914,26
415,186,229
200,194,6
1100,1093,7
1034,1028,6
245,224,21
246,234,12
1661,1036,625
1033,1031,2
208,198,10
239,207,32
175,169,6
316,174,142
1090,1034,56
1334,1073,261
263,246,17
256,249,7
536,229,307
234,215,19
1022,971,51
738,214,524
1030,1016,14
294,213,81
358,249,109
470,237,233
1023,982,41
1110,1101,9
260,193,67
277,227,50
223,211,12
1418,905,513
180,174,6
222,190,32
1124,1018,106
1114,1108,6
439,243,196
1046,956,90
202,182,20
1128,877,251
732,252,480
1721,862,859
1371,958,413
1763,1014,749
1072,1061,11
1027,1023,4
294,243,51
1558,979,579
448,177,271
234,206,28
1059,1053,6
354,199,155
1226,1070,156
432,201,231
1803,1086,717
662,190,472
906,897,9
1004,998,6
1024,959,65
563,202,361
1102,934,168
215,201,14
262,244,18
872,851,21
409,251,158
269,249,20
929,908,21
1285,957,328
513,207,306
212,196,16
1360,960,400
1400,997,403
949,946,3
954,952,2
1124,1056,68
232,194,38
264,234,30
1495,1074,421
259,237,22
229,191,38
1275,697,578
221,212,9
1071,1059,12
1091,1085,6
1027,1022,5
699,199,500
768,204,564
225,192,33
274,268,6
949,256,693
1131,1125,6
1465,1015,450
295,211,84
1076,975,101
1404,942,462
1002,978,24
1170,941,229
1056,1052,4
728,220,508
222,185,37
999,994,5
241,220,21
222,219,3
1099,1086,13
1046,1036,10
1493,937,556
986,974,12
602,174,428
1057,1034,23
221,180,41
1426,961,465
648,228,420
530,242,288
438,215,223
206,200,6
194,185,9
335,229,106
1040,1037,3
219,212,7
960,933,27
179,169,10
1181,936,245
1453,1088,365
1061,1049,12
738,203,535
229,223,6
512,257,255
981,910,71
983,974,9
1013,992,21
945,942,3
968,918,50
648,214,434
1618,1104,514
232,230,2
1166,1091,75
459,184,275
684,249,435
237,226,11
1378,1068,310
967,965,2
389,240,149
1599,1053,546
223,187,36
267,237,30
1054,1036,18
1137,1130,7
551,201,350
1355,1018,337
1083,1081,2
439,223,216
1159,1050,109
317,175,142
518,217,301
217,178,39
251,195,56
260,234,26
839,801,38
995,931,64
1054,1024,30
991,981,10
434,199,235
965,947,18
1033,915,118
354,198,156
1063,1058,5
1137,1131,6
1069,1018,51
179,169,10
1053,950,103
224,184,40
175,164,11
269,214,55
850,770,80
316,211,105
1042,1032,10
283,198,85
781,778,3
1096,1080,16
985,983,2
223,210,13
264,260,4
1530,1173,357
991,975,16
989,984,5
915,912,3
965,956,9
1560,1049,511
1038,1005,33
236,206,30
589,218,371
465,185,280
674,671,3
379,199,180
1741,891,850
866,861,5
947,917,30
977,966,11
657,197,460
973,963,10
229,189,40
1513,965,548
216,213,3
1776,908,868
195,167,28
242,236,6
2076,955,1121
907,895,12
1108,920,188
204,184,20
185,174,11
1043,943,100
481,250,231
228,216,12
902,879,23
188,175,13
269,265,4
200,197,3
271,209,62
232,225,7
1209,916,293
1032,1009,23
1056,1039,17
377,223,154
833,826,7
204,186,18
226,211,15
1572,1135,437
946,883,63
298,203,95
834,181,653
855,838,17
426,263,163
1324,1016,308
625,222,403
584,158,426
1059,992,67
223,214,9
1013,1005,8
1173,1075,98
1800,1021,779
185,182,3
497,195,302
907,821,86
809,187,622
963,885,78
988,982,6
1581,982,599
1343,970,373
1478,1110,368
589,206,383
854,852,2
1457,843,614
1010,995,15
1400,932,468
999,217,782
1193,984,209
917,910,7
1055,153,902
183,179,4
1420,907,513
158,147,11
598,169,429
349,214,135
279,264,15
273,169,104
184,180,4
1339,945,394
189,179,10
1147,934,213
823,811,12
811,191,620
1020,970,50
189,169,20
193,191,2
204,179,25
236,214,22
868,860,8
768,718,50
280,199,81
866,195,671
675,211,464
572,175,397
1179,829,350
931,924,7
835,827,8
589,176,413
619,205,414
306,236,70
186,166,20
980,940,40
186,165,21
235,155,80
447,235,212
205,163,42
220,194,26
277,180,97
900,802,98
216,210,6
282,203,79
862,712,150
885,882,3
211,201,10
798,777,21
194,184,10
746,741,5
195,188,7
926,924,2
159,155,4
819,813,6
785,199,586
398,185,213
830,828,2
1230,818,412
581,177,404
203,200,3
302,198,104
479,237,242
933,922,11
1734,799,935
838,187,651
194,170,24
311,204,107
120,108,12
637,177,460
148,130,18
1522,781,741
1623,785,838
842,831,11
935,795,140
205,199,6
181,169,12
1603,736,867
781,775,6
160,154,6
615,611,4
1621,879,742
1510,840,670
185,178,7
135,128,7
144,135,9
781,770,11
1191,538,653
196,179,17
163,151,12
1157,131,1026
653,648,5
156,147,9
1590,706,884
600,528,72
136,124,12
911,131,780
944,172,772
802,167,635
180,157,23
224,215,9
173,167,6
157,152,5
180,175,5
745,741,4
197,193,4
1577,865,712
213,204,9
892,179,713
854,222,632
292,194,98
533,214,319
1032,195,837
225,169,56
379,217,162
943,939,4
244,228,16
355,229,126
580,232,348
317,227,90
194,183,11
956,945,11
800,733,67
423,173,250
1092,969,123
365,210,155
215,212,3
951,935,16
207,204,3
1115,920,195
991,931,60
277,203,74
494,168,326
961,785,176
1100,909,191
900,799,101
234,196,38
188,178,10
638,208,430
1062,924,138
899,863,36
865,854,11
211,208,3
236,219,17
945,942,3
890,871,19
1061,972,89
219,215,4
417,209,208
175,166,9
192,179,13
1003,990,13
948,941,7
838,722,116
549,183,366
806,781,25
237,217,20
1139,886,253
239,235,4
815,812,3
223,206,17
942,856,86
996,981,15
914,835,79
993,867,126
956,881,75
107,96,11
219,216,3
985,980,5
867,865,2
520,212,308
919,911,8
826,820,6
1269,880,389
320,176,144
479,154,325
198,186,12
235,217,18
915,912,3
964,954,10
435,166,269
970,966,4
1097,946,151
212,205,7
352,126,226
971,808,163
173,165,8
856,849,7
1063,869,194
930,927,3
943,938,5
898,883,15
234,213,21
927,920,7
283,176,107
204,189,15
229,150,79
907,889,18
894,874,20
257,222,35
206,171,35
218,198,20
949,842,107
925,911,14
466,142,324
903,894,9
239,170,69
164,161,3
961,949,12
213,189,24
992,987,5
987,979,8
257,180,77
1427,984,443
916,912,4
195,192,3
234,206,28
208,201,7
965,958,7
1643,927,716
355,225,130
933,927,6
1050,855,195
206,180,26
872,853,19
963,943,20
1353,925,428
158,148,10
945,881,64
194,188,6
676,212,464
218,211,7
901,790,111
354,235,119
332,216,116
531,175,356
232,220,12
911,902,9
875,872,3
459,193,266
1211,833,378
508,194,314
412,195,217
914,911,3
964,841,123
916,907,9
1149,917,232
1095,1078,17
191,176,15
195,188,7
922,911,11
1032,940,92
186,181,5
983,977,6
1081,963,118
803,801,2
211,206,5
250,236,14
907,889,18
380,221,159
920,878,42
1054,1045,9
407,239,168
470,197,273
992,952,40
616,168,448
1108,898,210
1065,968,97
463,239,224
465,211,254
1243,772,471
208,193,15
1015,1002,13
577,239,338
937,933,4
441,204,237
431,212,219
1175,999,176
1049,1029,20
209,183,26
1004,997,7
914,908,6
249,174,75
1001,993,8
447,214,233
247,236,11
925,859,66
367,209,158
511,160,351
871,861,10
174,168,6
1019,937,82
219,210,9
167,164,3
1114,960,154
944,709,235
951,942,9
951,909,42
392,147,245
476,176,300
820,657,163
758,754,4
179,174,5
651,449,202
503,128,375
974,624,350
756,748,8
552,343,209
573,564,9
311,304,7
424,416,8
92,87,5
177,95,82
119,113,6
144,136,8
712,468,244
60,53,7
493,448,45
433,431,2
502,491,11
301,299,2
256,78,178
72,68,4
153,78,75
74,70,4
52,46,6
248,245,3
254,229,25
198,195,3
218,215,3
144,38,106
242,235,7
246,214,32
281,279,2
237,231,6
205,201,4
298,292,6
81,75,6
91,87,4
86,83,3
80,67,13
309,306,3
361,358,3
372,370,2
321,318,3
279,274,5
288,284,4
46,40,6
38,35,3
109,88,21
118,93,25
233,225,8
222,218,4
99,92,7
87,84,3
362,359,3
